RecordID,Acerage,List_Price,Address,Cities_Towns,County,Style,Full_Baths,Half_Baths,Bedrooms,Rooms,Basmnt_Desc,Exterior,Cool_System,Heat_System,Water,Sewer,FHA_55_,Land_Assessment,Building_Assessment,Tax_Amount
197,0,145000,45 LIBERTY LN,Franklin Boro,Sussex,Multi Floor Unit,1,1,2,5,1,1,1,0,1,1,0,40000,73400,4230
198,0.17,147900,8 CONSTITUTION WAY,Franklin Boro,Sussex,Ranch,1,0,2,5,1,1,0,1,1,1,0,52600,77700,4861
199,0.01,149900,113 CORK HILL RD,Franklin Boro,Sussex,Multi Floor Unit,2,1,2,7,1,1,1,1,1,1,0,40000,71200,4148
200,0.01,159900,49 DAVIS RD,Franklin Boro,Sussex,Townhouse-Interior,2,1,2,5,1,0,1,1,1,1,0,40000,68900,4063
201,0.63,159900,59 Liberty Ln,Franklin Boro,Sussex,Colonial,1,0,3,7,1,1,1,1,1,1,0,73800,75600,5574
202,0.36,175000,338 RUTHERFORD AVE,Franklin Boro,Sussex,Ranch,1,0,3,5,1,1,0,1,1,1,0,67800,75600,5351
203,0.01,179900,172 MAIN ST,Franklin Boro,Sussex,Townhouse-Interior,2,1,2,6,1,0,1,0,0,1,0,40000,72200,3995
204,0.12,195000,148 MAIN ST,Franklin Boro,Sussex,Ranch,1,0,3,7,1,0,0,1,0,1,0,50400,105500,5816
205,0.13,198500,42 TAYLOR RD,Franklin Boro,Sussex,Split Level,3,0,4,10,1,1,0,1,1,1,0,50700,108400,5936
206,0.18,205000,66 CHURCH ST,Franklin Boro,Sussex,Colonial,1,1,3,8,1,1,0,0,1,1,0,50400,105200,5663
207,0.15,210000,13 MC CANN ST,Franklin Boro,Sussex,Ranch,1,0,2,7,1,1,0,0,1,1,0,67500,85900,5723
208,0.17,225000,170 CORK HILL RD,Franklin Boro,Sussex,Colonial,1,1,3,7,1,1,0,1,1,1,0,47400,132900,6726
209,0.15,225000,78 N CHURCH RD,Franklin Boro,Sussex,Colonial,2,0,3,7,1,1,0,0,1,1,0,51900,94200,5450
210,0.61,229000,347 RUTHERFORD AVE,Franklin Boro,Sussex,Raised Ranch,1,1,3,8,1,1,1,0,1,0,0,69700,124100,7230
211,0.35,245000,581 ROUTE 23,Franklin Boro,Sussex,Colonial,1,1,3,6,1,1,0,0,1,1,0,60800,120100,6749
212,0.28,249000,448 Rutherford Avenue,Franklin Boro,Sussex,Cape Cod,2,0,3,8,1,1,0,0,0,1,0,57000,149700,7711
213,0.25,259900,16 JENKINS RD,Franklin Boro,Sussex,Colonial,1,1,4,6,1,1,1,0,0,1,0,50000,134100,6868
214,0.24,300000,364 Scott Rd,Franklin Boro,Sussex,Cape Cod,2,0,3,6,1,1,1,0,1,1,0,56000,148700,7637
215,0.28,309999,30 WOODLAND RD,Franklin Boro,Sussex,Expanded Ranch,2,1,3,8,1,0,1,0,0,1,0,73200,138100,7883
216,2.00,339000,130 SCOTT RD,Franklin Boro,Sussex,Split Level,3,1,4,13,1,1,1,0,1,0,0,86600,203600,10334
217,1.67,375000,368 NEWTON-SWARTSWOOD,Franklin Boro,Sussex,Bi-Level,2,0,4,8,1,1,1,1,1,1,0,94700,147400,8812
218,0.60,175655,217 NEWTON-SWARTSWOOD,Franklin Boro,Sussex,Ranch,2,1,4,10,1,1,1,1,0,1,0,81300,213700,10738
219,2.00,189900,31 GLENN TER,Franklin Boro,Sussex,Colonial,5,1,6,16,1,1,1,1,1,0,0,82000,263900,12590
220,2.17,199000,2 OLD MIDDLEVILLE RD,Fredon Twp.,Sussex,Bi-Level,4,0,6,12,0,0,0,0,1,1,0,88700,274400,10486
221,0.46,220000,238 WILLOWS RD,Fredon Twp.,Sussex,Bi-Level,1,0,3,8,0,0,0,0,0,0,0,94600,113600,6037
222,0.46,229900,81 STILLWATER RD,Fredon Twp.,Sussex,Bi-Level,2,1,4,9,0,1,0,0,1,0,0,99700,129800,6655
223,17.54,250000,149 HUNTS POND RD,Fredon Twp.,Sussex,Colonial,2,0,3,10,1,1,0,1,1,0,0,120100,221100,10697
224,0.37,262900,451 RIDGE RD,Fredon Twp.,Sussex,Bungalow,1,0,2,7,1,0,0,0,1,0,0,72100,65700,3996
225,1.17,274650,3 SUNSET LN,Fredon Twp.,Sussex,Bi-Level,2,1,4,9,0,1,0,0,0,0,0,102800,141200,7046
226,1.45,276257,22 ANDERSON HILL RD,Fredon Twp.,Sussex,See Remarks,1,0,3,9,1,1,0,1,0,0,0,109500,260400,10682
227,1.96,279900,10 SEMINOLE CT,Fredon Twp.,Sussex,Ranch,1,1,3,8,1,1,1,0,0,0,0,97400,168600,7682
228,1.00,309000,2 TROON DR,Fredon Twp.,Sussex,Colonial,2,1,4,11,1,1,0,0,0,0,0,105000,191000,8548
229,1.18,315000,2 SARAH LN,Fredon Twp.,Sussex,Ranch,1,1,3,7,1,1,0,1,0,0,0,101500,173800,7950
230,0,330000,17 GLENN TER,Fredon Twp.,Sussex,Custom Home,2,1,2,7,1,1,1,0,0,1,0,90000,224200,9074
231,1.05,336000,14 WESTBROOK RD,Fredon Twp.,Sussex,Bi-Level,2,0,3,6,1,1,1,1,0,0,0,105500,131900,6856
232,0,339000,490 ROUTE 94,Fredon Twp.,Sussex,Development Home,2,2,2,7,1,1,1,0,1,1,0,90000,261700,10157
233,1.58,349900,71 VAN HORN RD,Fredon Twp.,Sussex,Ranch,2,0,3,7,1,1,1,0,0,0,0,124600,236000,10414
234,0.46,359000,443 RIDGE RD,Fredon Twp.,Sussex,Bi-Level,3,0,3,10,1,1,1,1,1,0,0,99600,204700,8788
235,1.54,359900,554 ROUTE 94,Fredon Twp.,Sussex,Custom Home,3,1,4,11,1,0,1,0,0,0,0,138500,298800,12629
236,0.92,369900,6 ROY RD,Fredon Twp.,Sussex,Colonial,2,1,4,10,1,1,1,1,1,0,0,80100,228700,8918
237,4.40,374900,8 PRIMROSE PL,Fredon Twp.,Sussex,Custom Home,2,0,3,13,1,1,1,0,0,0,0,133400,219900,10203
238,0.99,399000,37 PLAYERS BLVD,Fredon Twp.,Sussex,Bi-Level,2,1,3,7,1,1,1,0,0,0,0,89200,221800,8981
239,5.07,414999,341 NEWTON-SWARTSWOOD,Fredon Twp.,Sussex,Converted Structure,2,1,4,11,1,1,1,0,0,0,0,112600,228700,9856
240,3.66,425000,132 HUNTS POND RD,Fredon Twp.,Sussex,Custom Home,3,0,4,11,1,1,0,1,0,0,0,136800,217700,10237
241,1.45,425000,34 PLAYERS BLVD,Fredon Twp.,Sussex,Colonial,2,1,4,9,1,0,1,1,0,0,0,129500,243500,10772
242,0.80,434900,9 SPYGLASS HL,Fredon Twp.,Sussex,Ranch,3,0,4,8,1,0,1,0,0,1,0,115600,270100,11139
243,4.31,444900,69 Van Horn Road,Fredon Twp.,Sussex,Ranch,2,0,3,8,1,0,1,0,0,0,0,119900,245700,10558
244,2.40,449000,376 RIDGE RD,Fredon Twp.,Sussex,Colonial,2,1,4,9,1,1,1,1,1,0,0,128500,241400,10682
245,0.77,449000,6 Schindler Ct,Fredon Twp.,Sussex,Colonial,3,1,4,13,1,0,1,1,0,1,0,115300,314200,12403
246,0.83,449500,36 RUNNING HILLS DR,Fredon Twp.,Sussex,Custom Home,4,1,7,13,1,1,1,1,0,1,0,114800,319500,12542
247,3.76,449500,5 Paulinskill Lake Road,Fredon Twp.,Sussex,Colonial,3,0,4,8,1,0,1,0,1,0,0,136100,325000,13316
248,3.00,450000,17 FREDON-MARKSBORO RD,Fredon Twp.,Sussex,Colonial,2,1,3,10,1,1,1,1,1,0,0,112500,266000,10976
249,3.01,515000,193 Willows Rd,Fredon Twp.,Sussex,Colonial,2,1,4,11,1,0,1,0,0,0,0,150100,269900,12129
250,2.09,599999,10 LONG HILL RD,Fredon Twp.,Sussex,Custom Home,3,2,4,10,1,0,1,0,0,0,0,100100,306200,11733
251,8.30,650000,48 VAN HORN RD,Fredon Twp.,Sussex,Colonial,4,1,4,12,1,1,1,0,0,0,0,156800,386600,15758
252,4.99,749900,636 ROUTE 94,Fredon Twp.,Sussex,Colonial,3,1,5,11,1,0,1,1,0,0,0,89000,386800,13741
253,7.50,820000,24 LONG HILL RD,Fredon Twp.,Sussex,Contemporary,4,0,3,12,1,0,1,0,0,0,0,159000,356700,14821
254,5.51,845000,62 SHORE RD,Fredon Twp.,Sussex,Custom Home,2,1,3,12,1,0,1,0,0,0,0,170600,521300,19982
255,16.03,999999,108 HIBLER RD,Fredon Twp.,Sussex,Custom Home,4,2,4,11,1,1,1,0,0,0,0,105000,451900,16150
256,7.98,150337,84 Yellow Frame Rd,Fredon Twp.,Sussex,Carriage House,5,1,6,12,1,1,0,1,0,0,0,127400,549700,19554
257,8.91,171000,29 FOREST RD,Fredon Twp.,Sussex,Custom Home,4,3,4,22,1,1,1,1,0,0,0,133300,705200,24215
258,0.18,175000,83 FOREST RD,Green Twp.,Sussex,Colonial,1,1,3,7,1,1,1,1,0,0,0,69200,100900,6203
259,4.20,229900,11 FOREST RD,Green Twp.,Sussex,Ranch,2,0,3,7,1,0,0,0,0,0,0,122200,221800,12545
260,2.72,248900,27 MEADOW LN,Green Twp.,Sussex,Log Home,2,1,3,8,0,1,1,1,0,0,0,112200,209900,11511
261,0.37,259900,12 CRESCENT RD,Green Twp.,Sussex,Ranch,1,0,3,7,1,0,0,0,0,0,0,78400,94000,6287
262,0.18,275000,8 MICHAEL CT,Green Twp.,Sussex,Bi-Level,1,1,3,8,0,1,0,0,0,0,0,69200,113100,6648
263,0.18,285000,34 WINTERMUTE RD,Green Twp.,Sussex,Bi-Level,1,1,3,8,0,1,1,1,1,0,0,65700,109200,6378
264,0.30,299950,11 WILLOW TER,Green Twp.,Sussex,Ranch,2,0,4,9,1,1,0,0,0,0,0,75100,129900,7476
265,0.34,309900,73 FOREST RD,Green Twp.,Sussex,Split Level,2,0,3,7,0,0,1,0,0,0,0,77200,118900,7151
266,0.93,311000,10 LAKEVIEW DR,Green Twp.,Sussex,Ranch,3,0,4,8,1,0,0,0,0,0,0,96000,157100,9230
267,3.02,329900,155 DECKER POND RD,Green Twp.,Sussex,Colonial,2,0,3,7,1,0,0,1,1,0,0,115100,132100,9015
268,0.48,334999,139 DECKER POND RD,Green Twp.,Sussex,Ranch,1,0,3,5,0,1,1,0,0,0,0,124100,80700,7469
269,0,349900,42 PHILLIPS RD,Green Twp.,Sussex,Colonial,2,1,3,8,1,1,1,0,0,0,0,81400,137200,7722
270,0.45,349900,11 MOUNTAIN VIEW DR,Green Twp.,Sussex,Custom Home,3,0,4,9,1,0,1,1,0,0,0,82400,174900,9383
271,5.09,359900,29 SUNSET DR,Green Twp.,Sussex,Ranch,2,0,3,7,1,1,1,0,0,0,0,114800,116600,8439
272,0.63,374900,51 KENNEDY RD,Green Twp.,Sussex,Bi-Level,3,0,4,9,1,1,1,0,0,0,0,82000,151000,8327
273,2.50,389900,157 WINTERMUTE RD,Green Twp.,Sussex,Ranch,2,0,3,7,1,0,1,0,0,0,0,110000,177400,10481
274,2.10,389900,22 WOODFIELD RD,Green Twp.,Sussex,Colonial,2,1,4,10,1,0,1,0,0,0,0,111000,299500,14970
275,0.39,445000,57 Hedden,Green Twp.,Sussex,Colonial,2,1,3,10,1,0,0,0,0,0,0,119500,191700,11349
276,4.47,449500,12 FOX HOLLOW WAY,Green Twp.,Sussex,Colonial,3,0,4,12,1,0,1,1,0,0,0,111400,269000,13873
277,5.09,449900,2 AUTUMN RIDGE RD,Green Twp.,Sussex,Colonial,2,1,4,10,1,1,1,1,0,0,0,99200,256800,12932
278,3.62,449900,5 HERON WAY,Green Twp.,Sussex,Colonial,2,2,4,11,1,0,1,1,0,0,0,146000,269500,14849
279,2.51,479000,2 WOODFIELD RD,Green Twp.,Sussex,Colonial,2,1,4,10,1,0,1,1,0,0,0,110100,318700,15638
280,2.50,479900,6 CARRIAGE DR,Green Twp.,Sussex,Custom Home,3,0,4,8,1,0,1,0,0,0,0,118800,302900,15379
281,2.78,479900,3 WOODFIELD RD,Green Twp.,Sussex,Cape Cod,2,1,4,11,1,1,1,0,0,0,0,127800,262100,14219
282,2.23,480000,5 WOODFIELD RD,Green Twp.,Sussex,Colonial,3,1,4,11,1,0,1,1,0,0,0,122300,339100,16827
283,3.60,485000,12 EAGLES NEST RD,Green Twp.,Sussex,Colonial,3,1,4,10,1,0,1,1,0,0,0,153600,331900,17706
284,2.90,488000,12 FAWN HOLLOW DR,Green Twp.,Sussex,Colonial,4,0,4,9,1,1,0,0,0,0,0,125100,284300,14930
285,3.22,494900,10 FAWN HOLLOW DR,Green Twp.,Sussex,Colonial,2,2,4,12,1,1,1,1,0,0,0,151300,356400,16100
286,2.80,499000,55 WINTERMUTE RD,Green Twp.,Sussex,Colonial,2,2,4,10,1,1,1,1,0,0,0,148000,275600,15448
287,1.86,550000,4 FOX HOLLOW WAY,Green Twp.,Sussex,Colonial,2,1,4,10,1,1,1,1,0,0,0,131700,365300,18125
288,1.77,550000,22 Fox Hollow Way,Green Twp.,Sussex,Colonial,3,1,4,9,1,1,1,1,0,0,0,137700,380000,18880
289,1.83,635000,93 Kennedy Rd,Green Twp.,Sussex,Colonial,3,0,4,11,1,1,1,1,1,0,0,138300,385800,19114
290,7.20,649000,23 FAWN HOLLOW DR,Green Twp.,Sussex,Colonial,3,1,4,12,1,1,1,1,1,0,0,140200,329300,17122
291,13.81,649000,29 PEQUEST RD,Green Twp.,Sussex,Colonial,4,0,4,11,1,1,1,1,1,0,0,175400,371500,19945
292,2.48,650000,73 PEQUEST RD,Green Twp.,Sussex,Colonial,5,0,4,12,1,1,1,1,0,0,0,122300,413300,19283
293,2.77,999000,69 Henry Rd,Green Twp.,Sussex,Colonial,3,0,4,11,1,0,1,1,0,0,0,101400,247600,12473
294,1.26,1825000,21 MOUNTAIN RD,Green Twp.,Sussex,Colonial,3,2,4,10,1,0,1,0,0,0,0,132600,410300,19799
295,6.00,2100000,68 FALCON RIDGE WAY,Green Twp.,Sussex,Colonial,7,2,6,19,1,1,1,0,0,0,0,133000,898500,37369
296,44.00,85000,48 PORTSMOUTH CT,Green Twp.,Sussex,Custom Home,6,2,6,17,1,1,1,0,1,0,0,127000,652500,28428
297,82.78,94950,116 HERITAGE LN,Green Twp.,Sussex,Custom Home,4,1,5,17,1,1,1,1,0,0,0,119300,376800,18088
298,0.13,115000,27 VILLAGE DR,Hamburg Boro,Sussex,Ranch,1,0,1,5,1,1,1,1,0,1,0,46600,80300,5152
299,0.00,119000,30 VERNON AVE,Hamburg Boro,Sussex,One Floor Unit,1,1,2,5,0,0,1,1,0,1,0,17500,55400,2959
300,0.00,144500,98 HILLSIDE DR,Hamburg Boro,Sussex,Development Home,1,1,2,5,0,0,1,1,0,1,0,30000,84700,4656
301,0,144900,20 PROSPECT AVE,Hamburg Boro,Sussex,One Floor Unit,1,1,2,4,0,1,1,1,1,1,0,30000,81600,4530
302,0,164900,8 WILLOW CI,Hamburg Boro,Sussex,Multi Floor Unit,1,1,2,5,1,1,0,0,1,1,0,30000,77200,4352
303,0.17,167900,63 LAKEVIEW DR,Hamburg Boro,Sussex,Colonial,2,1,3,7,1,1,0,0,1,1,0,38600,124200,6609
304,0.34,179900,9 WINDING BROOK RD,Hamburg Boro,Sussex,Ranch,1,1,4,8,1,1,0,0,1,1,0,56400,132500,7669
305,0.30,182500,11 WILLOW CIRCLE,Hamburg Boro,Sussex,Raised Ranch,1,0,3,7,1,0,0,1,1,1,0,63200,115400,7251
306,0,189900,40 LAKEVIEW DR,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,6,1,1,1,1,1,1,0,30000,92700,4981
307,0,194999,9 LINWOOD AVE,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,6,1,1,1,1,1,1,0,30000,170700,8148
308,0,219000,1 SPRUCE HILL CT,Hamburg Boro,Sussex,Townhouse-Interior,2,1,2,5,1,0,1,1,1,1,0,30000,105200,5489
309,0,229900,13 CIRCLE DR,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,8,1,0,1,1,1,1,0,30000,131000,6536
310,0,239000,8 Route 23 North,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,6,0,1,1,0,1,1,0,30000,153200,7437
311,0.14,240000,105 HERITAGE LN,Hamburg Boro,Sussex,Colonial,2,0,3,8,1,0,1,1,1,1,0,42300,101400,5834
312,0,240000,59 WISHING WELL RD,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,6,1,1,0,0,1,1,0,30000,174200,8290
313,0.32,250000,14 GOV HAINES ST,Hamburg Boro,Sussex,Bi-Level,2,0,4,9,0,1,0,0,1,1,0,61800,140300,8037
314,0.16,265000,12 LINWOOD AVE,Hamburg Boro,Sussex,Colonial,2,1,4,8,1,0,1,1,1,1,0,30600,151300,7021
315,0,269900,38 BLUFFS CT,Hamburg Boro,Sussex,Multi Floor Unit,2,1,2,5,1,1,1,0,1,1,0,30000,172300,8213
316,0,349900,55 BLUFFS CT,Hamburg Boro,Sussex,Cape Cod,2,1,3,6,1,0,0,1,1,1,0,57800,67600,5091
317,0.13,424500,85 BLUFFS CT,Hamburg Boro,Sussex,Raised Ranch,2,0,5,9,1,1,1,1,1,1,0,46700,120100,6772
318,0.17,429900,9 LONE PINE TRL,Hamburg Boro,Sussex,Colonial,2,1,4,9,1,1,1,1,1,1,0,48600,133500,7393
319,0,434500,27 CARDINAL LN,Hamburg Boro,Sussex,Custom Home,2,1,3,8,0,1,1,1,1,1,0,50000,0,0
320,0,120000,73 E SHORE DR,Hamburg Boro,Sussex,Custom Home,2,1,4,9,0,0,1,1,1,1,0,50000,200000,2030
321,0,152000,8 CHURCH RD,Hamburg Boro,Sussex,Custom Home,2,1,3,6,1,1,1,0,1,1,0,50000,0,0
322,0,175000,18 OLD WOOD LANE,Hampton Twp.,Sussex,Raised Ranch,1,1,3,7,0,0,0,1,1,0,0,61400,113000,5061
323,0.00,199000,21 W LAKESIDE LN,Hampton Twp.,Sussex,Multi Floor Unit,1,1,1,5,1,1,1,1,1,1,0,42000,105300,4274
324,0.73,219900,29 SID TAYLOR RD,Hampton Twp.,Sussex,Ranch,1,0,2,5,1,1,0,0,0,0,0,71600,73100,4199
325,0.52,225000,108 RIDGE RD,Hampton Twp.,Sussex,Bi-Level,3,0,4,8,1,0,0,1,1,0,0,58900,169700,6499
326,0.87,233950,2 CLEARVIEW CI,Hampton Twp.,Sussex,Ranch,1,0,3,5,1,0,1,1,0,0,0,65200,85800,4382
327,0.33,259000,297 LAKEVIEW DR,Hampton Twp.,Sussex,Ranch,1,0,2,6,1,1,0,1,0,0,0,119900,66400,5406
328,1.55,259900,25 BLUEBERRY HILL RD,Hampton Twp.,Sussex,Cape Cod,2,0,3,7,1,1,0,0,0,0,0,65200,108100,5029
329,0.79,275000,59 POSSAGHI RD,Hampton Twp.,Sussex,Bi-Level,2,0,3,8,0,1,1,1,0,0,0,63700,137400,5835
330,0.26,292600,560 CLEARVIEW DR,Hampton Twp.,Sussex,Split Level,1,0,3,8,1,1,1,0,0,0,0,45200,142200,5438
331,0.67,324900,256 LAKEVIEW DR,Hampton Twp.,Sussex,Cottage,1,0,2,4,0,0,0,0,1,0,0,146800,69800,6285
332,2.00,329900,20 FOREST DR,Hampton Twp.,Sussex,Log Home,1,1,3,7,1,1,1,0,0,0,0,85000,152200,6883
333,1.00,330000,137 FRANK CHANDLER RD,Hampton Twp.,Sussex,Custom Home,2,0,4,9,0,0,0,0,0,0,0,67500,193900,7585
334,1.30,334900,12 WATERSIDE WAY,Hampton Twp.,Sussex,Custom Home,2,0,3,8,1,1,1,0,0,0,0,61200,256200,9210
335,2.04,349900,2 HAMPTON DOWNES,Hampton Twp.,Sussex,Ranch,2,1,3,10,1,1,1,0,0,0,0,85400,173800,7521
336,1.00,350000,327 LAKEWOOD TER,Hampton Twp.,Sussex,Contemporary,2,0,3,9,1,1,1,0,0,0,0,90000,172100,7606
337,9.00,360000,4 MAPLE TER,Hampton Twp.,Sussex,Colonial,2,1,4,10,1,1,0,0,0,0,0,85500,213400,8674
338,0.51,369590,274 NEWTON-SWARTSWOOD,Hampton Twp.,Sussex,Bungalow,1,1,2,6,1,0,0,1,0,0,0,117600,121700,6944
339,1.50,374900,5 FOLEY DRIVE,Hampton Twp.,Sussex,Bi-Level,3,0,3,7,0,0,1,1,0,0,0,92200,171500,7652
340,0.40,375000,13 ROUTE 519,Hampton Twp.,Sussex,Ranch,2,0,3,8,1,1,1,0,0,0,0,94300,163000,7466
341,1.01,375000,213 HIGHLAND AVE,Hampton Twp.,Sussex,Contemporary,2,1,2,8,0,0,1,0,0,0,0,90100,162000,7315
342,1.66,398000,3 BEAR LN,Hampton Twp.,Sussex,Custom Home,2,0,2,6,1,1,1,1,0,0,0,65300,71800,3978
343,2.07,399900,58 POSSAGHI RD,Hampton Twp.,Sussex,Colonial,2,1,4,10,1,1,1,0,0,0,0,59400,239000,8659
344,5.10,409900,176 ROUTE 519,Hampton Twp.,Sussex,Colonial,2,1,3,9,1,1,1,1,0,0,0,87000,208800,8334
345,1.01,450000,25 DICKSON RD,Hampton Twp.,Sussex,Colonial,2,1,4,8,1,0,1,0,0,0,0,22500,0,652
346,4.15,485000,33 DICKSON RD,Hampton Twp.,Sussex,Bi-Level,2,0,5,13,0,1,1,0,0,0,0,86300,180300,7736
347,2.56,525000,98 MARY JONES RD,Hampton Twp.,Sussex,Colonial,3,0,4,10,1,1,1,0,0,0,0,79700,333400,11988
348,4.05,605000,20 DICKSON RD,Hampton Twp.,Sussex,Ranch,3,1,4,10,1,0,1,0,0,0,0,79100,283900,10534
349,14.70,1250000,3036 NJ-23,Hampton Twp.,Sussex,Ranch,3,1,3,7,1,0,1,0,0,0,0,75000,345800,12211
350,18.00,2450000,36 E SHORE TRL,Hampton Twp.,Sussex,Colonial,2,2,4,11,1,0,0,1,0,0,0,77200,286700,10563
351,179.52,25000,4 BEACH VIEW CT,Hampton Twp.,Sussex,Custom Home,5,1,6,12,1,0,0,1,0,0,0,73900,750600,23935
352,56.00,39000,113 SILVER FOX TRL,Hampton Twp.,Sussex,Colonial,4,1,5,20,1,1,0,1,0,0,0,85000,512600,17342
353,0.16,69000,46 TAMARACK TRL,Hardyston Twp.,Sussex,Ranch,1,0,2,5,0,1,0,1,0,0,0,63000,53200,3247
354,0.34,74900,3402 ROUTE 94,Hardyston Twp.,Sussex,Cape Cod,1,0,2,5,1,1,0,1,0,1,0,41100,32900,1784
355,0.26,89000,3 WILD TURKEY WAY 132,Hardyston Twp.,Sussex,Log Cabin,1,0,2,6,1,1,0,1,0,1,0,41100,32900,1784
356,0.22,92500,12 E SHORE TRL,Hardyston Twp.,Sussex,Ranch,1,0,3,6,1,0,0,1,1,0,0,72900,51700,3425
357,0.18,105000,17 SHADY LN,Hardyston Twp.,Sussex,Ranch,1,0,2,5,1,1,0,1,1,0,0,72900,51700,3425
358,0.17,129900,3 WILD TURKEY WAY 108,Hardyston Twp.,Sussex,Ranch,1,0,2,5,1,1,1,1,1,0,0,105800,84800,5239
359,0.17,139900,37 LAKESIDE AVE,Hardyston Twp.,Sussex,Ranch,1,0,2,5,1,1,1,0,1,0,0,105800,84800,5239
360,0.48,140000,3 WILD TURKEY WAY 4457,Hardyston Twp.,Sussex,Ranch,1,0,2,6,1,1,0,0,0,0,0,89200,86200,4902
361,0.00,149900,32 BEECHMONT TER,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,1,1,0,0,0,0,0,0,89200,86200,4902
362,0.14,159900,28 MOSS CT,Hardyston Twp.,Sussex,Ranch,1,0,2,5,0,0,0,0,1,0,0,88600,72500,4502
363,0.04,164900,20 W SHORE TRL,Hardyston Twp.,Sussex,Multi Floor Unit,1,1,3,8,0,1,0,1,1,0,0,88600,72500,4502
364,0.00,168500,40 BEECHMONT TER,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,1,1,1,0,1,0,0,0,88400,56000,4035
365,0.19,172900,10 COTTON CT,Hardyston Twp.,Sussex,Ranch,1,0,2,6,1,1,0,1,0,0,0,88400,56000,4035
366,0.00,174873,55 E SHORE TRL,Hardyston Twp.,Sussex,One Floor Unit,1,0,1,3,1,0,0,1,1,0,0,53700,88600,3977
367,0.03,175000,3 WILD TURKEY WAY 140,Hardyston Twp.,Sussex,Multi Floor Unit,1,1,2,6,1,1,0,1,1,0,0,53700,88600,3977
368,0.03,177000,3 WILD TURKEY WAY 1101,Hardyston Twp.,Sussex,Multi Floor Unit,2,0,2,6,0,1,1,1,0,1,0,60000,63800,3460
369,0.37,179000,3 WILD TURKEY WAY 126,Hardyston Twp.,Sussex,Raised Ranch,1,0,2,6,0,0,1,1,0,1,0,60000,63800,3460
370,0.03,184900,3 WILD TURKEY WAY 103,Hardyston Twp.,Sussex,Multi Floor Unit,2,1,3,6,1,0,0,1,1,0,0,102000,47600,4181
371,0.03,185000,24 HILLSIDE AVE,Hardyston Twp.,Sussex,Multi Floor Unit,1,1,2,5,1,1,0,1,1,0,0,102000,47600,4181
372,0.11,185000,36 BEECHMONT TER,Hardyston Twp.,Sussex,Colonial,1,0,2,6,1,1,1,1,1,1,0,35000,107400,3980
373,0.00,194900,3 WILD TURKEY WAY 228,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,3,1,1,1,1,1,1,0,35000,107400,3980
374,0,199500,3 WILD TURKEY WAY 363,Hardyston Twp.,Sussex,Development Home,1,0,1,3,0,0,1,1,1,1,0,60000,76900,3826
375,0.00,199900,29 TAMARACK TRL,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,1,0,1,1,1,1,1,0,60000,76900,3826
376,0.00,199900,3 WILD TURKEY WAY 355,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,3,0,1,0,1,1,0,0,69700,80500,4198
377,0.14,204900,4 Peach Tree Lane,Hardyston Twp.,Sussex,Ranch,2,0,3,9,0,1,0,1,1,0,0,69700,80500,4198
378,0.03,205000,11 Beardslee Circle,Hardyston Twp.,Sussex,Multi Floor Unit,1,1,2,6,0,1,1,1,0,1,0,100000,102100,5648
379,0,209000,83 LAKE SHORE RD EAST,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,4,0,1,1,1,0,1,0,100000,102100,5648
380,0,209900,3 WILD TURKEY WAY 5516,Hardyston Twp.,Sussex,One Floor Unit,1,0,1,3,0,0,1,1,1,1,0,47500,119600,4670
381,0.11,213000,3 WILD TURKEY WAY 406,Hardyston Twp.,Sussex,First Floor Unit,1,0,2,6,0,1,1,1,1,1,0,47500,119600,4670
382,0.00,215000,3 WILD TURKEY WAY 3340,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,3,1,1,1,1,1,1,0,47500,119300,4662
383,0.07,219000,56 INDIAN FIELD DR,Hardyston Twp.,Sussex,Multi Floor Unit,2,1,2,6,1,1,1,0,1,1,0,47500,119300,4662
384,0,224900,3 WILD TURKEY WAY 504,Hardyston Twp.,Sussex,Multi Floor Unit,2,0,2,5,1,1,1,0,1,0,0,88100,80500,4712
385,0.29,225000,69 LAKE SHORE RD,Hardyston Twp.,Sussex,Lakestyle,1,1,2,8,1,1,1,1,1,0,0,88100,80500,4712
386,0,225000,3 WILD TURKEY WAY 2227,Hardyston Twp.,Sussex,Development Home,1,0,1,3,0,1,1,1,1,1,0,47500,126900,4874
387,0.00,229000,46 CLUBHOUSE RD,Hardyston Twp.,Sussex,Hi-Rise,1,0,1,3,0,1,1,1,1,1,0,47500,126900,4874
388,0,229000,3 WILD TURKEY WAY 5518,Hardyston Twp.,Sussex,Development Home,1,0,1,3,0,1,1,1,1,1,0,47500,113900,4511
389,0.06,229875,3 LODGEPOLE LN,Hardyston Twp.,Sussex,Multi Floor Unit,2,1,2,7,0,1,1,1,1,1,0,47500,113900,4511
